姑苏区|苏锦街道|75|83|320508|0512|215031
虎丘区|狮山街道|74|335|320505|0512|215004
吴中区|长桥街道|61|2043|320506|0512|215128
相城区|元和街道|39|490|320507|0512|215131
吴江区|滨湖街道|80|1238|320509|0512|215200
常熟市|虞山镇|107|1276|320581|0512|215500
张家港市|杨舍镇|91|990|320582|0512|215600
昆山市|玉山镇|74|932|320583|0512|215300
太仓市|娄东街道|47|823|320585|0512|215400
南通市|崇川区|765|8001|320600|0513|226001
崇川区|虹桥街道|67|221|320602|0513|226001
港闸区|永兴街道|19|134|320611|0513|226001
通州区|金新街道|126|1166|320612|0513|226300
启东市|汇龙镇|112|1208|320681|0513|226200
如皋市|如城街道|142|1492|320682|0513|226500
海门市|海门街道|100|939|320684|0513|226100
海安市|中城街道|86.63|1184|320685|0513|226600
如东县|城中街道|105|1733|320623|0513|226400
连云港市|海州区|507|7614|320700|0518|222002
海州区|新浦街道|67|700|320706|0518|222003
连云区|海州湾街道|25|797|320703|0518|222042
赣榆区|青口镇|116|1514|320707|0518|222100
东海县|牛山街道|118|2037|320722|0518|222300
灌云县|伊山镇|102|1538|320723|0518|222200
灌南县|新安镇|79|1028|320724|0518|222500
淮安市|清江浦区|548|10047|320800|0517|223001
淮安区|淮城镇|119|1452|320803|0517|223200
淮阴区|王营镇|91|1264|320804|0517|223300
清江浦区|城南乡|74|420|320812|0517|223002
洪泽区|高良涧街道|39|1394|320813|0517|223100
涟水县|涟城镇|111|1676|320826|0517|223400
盱眙县|盱城街道|78|2497|320830|0517|211700
金湖县|黎城镇|36|1344|320831|0517|211600
盐城市|亭湖区|823|16972|320900|0515|224005
亭湖区|毓龙街道|95|815|320902|0515|224005
盐都区|新都街道|72|1047|320903|0515|224055
大丰区|大中镇|73|3059|320904|0515|224100
东台市|东台镇|114|3221|320981|0515|224200
响水县|响水镇|61|1461|320921|0515|224600
滨海县|坎南街道|120|1915|320922|0515|224500
阜宁县|新城街道|111|1439|320923|0515|224400
射阳县|合德镇|97|2855|320924|0515|224300
建湖县|塘河街道|80|1160|320925|0515|224700
扬州市|邗江区|458|6592|321000|0514|225002
邗江区|邗上街道|70|641|321003|0514|225002
广陵区|汶河街道|50|335|321002|0514|225002
江都区|仙女镇|107|1330|321012|0514|225200
仪征市|真州镇|59|902|321081|0514|211400
高邮市|高邮街道|82|1922|321084|0514|225600
宝应县|安宜镇|90|1462|321023|0514|225800
镇江市|京口区|272|3847|321100|0511|212004
京口区|正东路街道|50|341|321102|0511|212003
润州区|七里甸街道|25|130|321111|0511|212005
丹徒区|宜城街道|29|611|321112|0511|212028
丹阳市|云阳街道|81|1047|321181|0511|212300
扬中市|三茅街道|28|331|321182|0511|212200
句容市|崇明街道|59|1387|321183|0511|212400
泰州市|海陵区|506|5788|321200|0523|225300
海陵区|城中街道|57|305|321202|0523|225300
高港区|口岸街道|26|334|321203|0523|225321
姜堰区|罗塘街道|79|928|321204|0523|225500
兴化市|昭阳镇|157|2395|321281|0523|225700
靖江市|靖城街道|67|656|321282|0523|214500
泰兴市|济川街道|120|1170|321283|0523|225400
宿迁市|宿城区|560|8462|321300|0527|223800
宿城区|项里街道|92|854|321302|0527|223800
宿豫区|豫新街道|72|1237|321311|0527|223800
沭阳县|沭城街道|187|2299|321322|0527|223600
泗阳县|众兴镇|104|1378|321323|0527|223700
泗洪县|青阳镇|105|2694|321324|0527|223900
杭州市|江干区|703|16596|330100|0571|310026
拱墅区|湖墅街道|32|88|330105|0571|310011
上城区|清波街道|33|18|330102|0571|310002
下城区|武林街道|41|31|330103|0571|310006
江干区|采荷街道|46|210|330104|0571|310016
西湖区|灵隐街道|65|263|330106|0571|310013
滨江区|西兴街道|17|73|330108|0571|310051
萧山区|城厢街道|124|1163|330109|0571|311200
余杭区|临平街道|89|1222|330110|0571|311100
富阳区|富春街道|66|1808|330111|0571|311400
临安区|锦城街道|53|3124|330112|0571|311300
建德市|新安江街道|51|2364|330182|0571|311600
桐庐县|城南街道|40|1780|330122|0571|311500
淳安县|千岛湖镇|46|4452|330127|0571|311700
宁波市|海曙区|579.4|9241.4|330200|0574|315000
海曙区|江厦街道|59|595.2|330203|0574|315000
江北区|中马街道|24|209|330205|0574|315020
北仑区|新碶街道|38|585|330206|0574|315800
镇海区|招宝山街道|23|218|330211|0574|315200
鄞州区|首南街道|84|814.2|330212|0574|315100
奉化区|锦屏街道|48.4|1268|330213|0574|315500
余姚市|兰江街道|83|1346|330281|0574|315400
慈溪市|白沙路街道|104|1154|330282|0574|315300
象山县|丹东街道|54|1172|330225|0574|315700
宁海县|跃龙街道|62|1880|330226|0574|315600
温州市|鹿城区|799|11784|330300|0577|325000
鹿城区|五马街道|73|294|330302|0577|325000
龙湾区|永中街道|32|228|330303|0577|325013
瓯海区|娄桥街道|42|615|330304|0577|325005
洞头区|北岙街道|15|151|330305|0577|325700
瑞安市|安阳街道|122|1278|330381|0577|325200
乐清市|城东街道|127|1174|330382|0577|325600
永嘉县|北城街道|96|2674|330324|0577|325100
平阳县|昆阳镇|87|1042|330326|0577|325400
苍南县|灵溪镇|130|1272|330327|0577|325800
文成县|大峃镇|39|1294|330328|0577|325300
泰顺县|罗阳镇|36|1762|330329|0577|325500
嘉兴市|南湖区|346|3915|330400|0573|314000
南湖区|东栅街道|48|426|330402|0573|314051
秀洲区|新城街道|37|542|330411|0573|314031
海宁市|硖石街道|67|681|330481|0573|314400
平湖市|当湖街道|49|536|330482|0573|314200
桐乡市|梧桐街道|68|723|330483|0573|314500
嘉善县|罗星街道|39|504|330421|0573|314100
海盐县|武原街道|38|503|330424|0573|314300
湖州市|吴兴区|262|5794|330500|0572|313000
吴兴区|月河街道|61|872|330502|0572|313000
南浔区|南浔镇|49|716|330503|0572|313009
德清县|武康镇|43|936|330521|0572|313200
长兴县|龙山街道|63|1388|330522|0572|313100
安吉县|昌硕街道|46|1882|330523|0572|313300
绍兴市|越城区|440|8256|330600|0575|312000
越城区|塔山街道|74|498|330602|0575|312000
柯桥区|柯桥街道|64|1041|330603|0575|312030
上虞区|百官街道|78|1403|330604|0575|312300
诸暨市|暨阳街道|107|2311|330681|0575|311800
嵊州市|剡湖街道|73|1790|330683|0575|312400
新昌县|南明街道|44|1213|330624|0575|312500
金华市|婺城区|471|10919|330700|0579|321000
婺城区|城中街道|62|1388|330702|0579|321000
金东区|多湖街道|32|657|330703|0579|321000
兰溪市|兰江街道|67|1310|330781|0579|321100
义乌市|稠城街道|75|1103|330782|0579|322000
东阳市|吴宁街道|83|1739|330783|0579|322100
永康市|东城街道|58|1049|330784|0579|321300
武义县|壶山街道|34|1577|330723|0579|321200
浦江县|浦阳街道|39|900|330726|0579|322200
磐安县|安文镇|21|1196|330727|0579|322300
衢州市|柯城区|252|8837|330800|0570|324002
柯城区|信安街道|43|609|330802|0570|324100
衢江区|樟潭街道|40|1748|330803|0570|324022
江山市|双塔街道|60|2018|330881|0570|324100
常山县|天马街道|34|1099|330822|0570|324200
开化县|华埠镇|35|2224|330824|0570|324300
龙游县|龙洲街道|40|1139|330825|0570|324400
舟山市|定海区|97|1440|330900|0580|316000
定海区|昌国街道|38|569|330902|0580|316000
普陀区|沈家门街道|32|459|330903|0580|316100
岱山县|高亭镇|19|326|330921|0580|316200
嵊泗县|菜园镇|8|86|330922|0580|202450
台州市|椒江区|592|9413|331000|0576|318000
椒江区|海门街道|52|276|331002|0576|318000
黄岩区|东城街道|60|988|331003|0576|318020
路桥区|路北街道|45|274|331004|0576|318050
温岭市|太平街道|121|836|331081|0576|317500
临海市|古城街道|118|2171|331082|0576|317000
玉环市|玉城街道|43|378|331083|0576|317600
三门县|海游街道|44|1072|331022|0576|317100
天台县|赤城街道|59|1426|331023|0576|317200
仙居县|福应街道|50|1992|331024|0576|317300
丽水市|莲都区|262|17298|331100|0578|323000
莲都区|万象街道|39|1502|331102|0578|323000
龙泉市|龙渊街道|29|3059|331181|0578|323700
青田县|鹤城街道|52|2484|331121|0578|323900
缙云县|五云街道|46|1482|331122|0578|321400
遂昌县|妙高街道|23|2539|331123|0578|323300
松阳县|西屏街道|24|1406|331124|0578|323400
云和县|浮云街道|11|978|331125|0578|323600
庆元县|松源街道|21|1898|331126|0578|323800
景宁畲族自治县|红星街道|17|1950|331127|0578|323500
合肥市|蜀山区|731|11496|340100|0551|230001
蜀山区|三里庵街道|104|643|340104|0551|230031
瑶海区|明光路街道|59|247|340102|0551|230011
庐阳区|亳州路街道|46|139|340103|0551|230001
包河区|骆岗街道|51|316|340111|0551|230041
巢湖市|卧牛山街道|89|2082|340181|0565|238000
长丰县|水湖镇|77|1835|340121|0551|231100
肥东县|店埠镇|107|2191|340122|0551|231600
肥西县|上派镇|79|1695|340123|0551|231200
庐江县|庐城镇|119|2348|340124|0551|231500
芜湖市|鸠江区|383|5987|340200|0553|241000
鸠江区|官陡街道|57|820|340207|0553|241000
镜湖区|邢家山社区|46|121|340202|0553|241000
弋江区|利民路街道|22|154|340203|0553|241000
三山区|三山街道|19|319|340208|0553|241000
芜湖县|湾沚镇|35|667|340221|0553|241100
繁昌县|繁阳镇|28|560|340222|0553|241200
南陵县|籍山镇|55|1263|340223|0553|242400
无为县|无城镇|121|2083|340225|0553|238300
蚌埠市|蚌山区|365|5912|340300|0552|233000
蚌山区|天桥街道|28|83|340303|0552|233000
龙子湖区|解放街道|23|162|340302|0552|233000
禹会区|金城社区|34|313|340304|0552|233010
淮上区|小蚌埠镇|25|351|340311|0552|233002
怀远县|城关镇|126|2212|340321|0552|233400
五河县|城关镇|66|1428|340322|0552|233300
固镇县|城关镇|63|1363|340323|0552|233700
淮南市|田家庵区|344|5650|340400|0554|232001
田家庵区|公园街道|62|256|340403|0554|232000
大通区|大通街道|19|350|340402|0554|232033
谢家集区|平山街道|33|276|340404|0554|232052
八公山区|新庄孜街道|18|148|340405|0554|232072
潘集区|田集街道|40|590|340406|0554|232082
凤台县|城关镇|69|1044|340421|0554|232100
寿县|寿春镇|103|2986|340422|0554|232200
马鞍山市|雨山区|229|4042|340500|0555|243001
雨山区|雨山街道|26|164|340504|0555|243071
花山区|霍里街道|38|176|340503|0555|243000
博望区|博望镇|19|351|340506|0555|243131
当涂县|姑孰镇|47|995|340521|0555|243100
含山县|环峰镇|44|1037|340522|0555|238100
和县|历阳镇|55|1319|340523|0555|238200
淮北市|相山区|217|2732|340600|0561|235000
相山区|相南街道|41|135|340603|0561|235000
杜集区|高岳街道|34|230|340602|0561|235000
烈山区|杨庄街道|35|380|340604|0561|235000
濉溪县|濉溪镇|107|1987|340621|0561|235100
铜陵市|铜官区|170|3008|340700|0562|244000
铜官区|乌木山社区|37|95|340705|0562|244000
义安区|五松镇|29|845|340706|0562|244100
郊区|桥南街道|8|260|340711|0562|244000
枞阳县|枞阳镇|96|1808|340722|0562|246700
安庆市|大观区|536|13528|340800|0556|246001
大观区|德宽路街道|27|204|340803|0556|246002
迎江区|宜城路街道|32|207|340802|0556|246001
宜秀区|大龙山镇|28|414|340811|0556|246003
桐城市|文昌街道|75|1572|340881|0556|231400
潜山市|梅城镇|50.7|1688|340882|0556|246300
怀宁县|高河镇|70|1276|340822|0556|246100
太湖县|晋熙镇|57|2040|340825|0556|246400
宿松县|孚玉镇|85|2394|340826|0556|246500
望江县|华阳镇|63|1357|340827|0556|246200
岳西县|天堂镇|41|2372|340828|0556|246600
黄山市|屯溪区|148|9807|341000|0559|245000
屯溪区|昱东街道|18|249|341002|0559|245000
黄山区|甘棠镇|16|1669|341003|0559|242700
徽州区|岩寺镇|10|424|341004|0559|245061
歙县|徽城镇|48|2236|341021|0559|245200
休宁县|海阳镇|28|2125|341022|0559|245400
黟县|碧阳镇|9|847|341023|0559|245500
祁门县|祁山镇|19|2257|341024|0559|245600
滁州市|琅琊区|452|13398|341100|0550|239000
琅琊区|凤凰社区|29|161|341102|0550|239000
南谯区|北门社区|25|1238|341103|0550|239000
天长市|天长街道|63|1770|341181|0550|239300
明光市|明光街道|64|2335|341182|0550|239400
来安县|新安镇|50|1481|341122|0550|239200
全椒县|襄河镇|46|1572|341124|0550|239500
定远县|定城镇|98|2891|341125|0550|233200
凤阳县|府城镇|77|1950|341126|0550|233100
阜阳市|颍州区|1036|9775|341200|0558|236033
颍州区|清河街道|82|599|341202|0558|236001
颍东区|河东街道|66|674|341203|0558|236058
颍泉区|中市街道|73|641|341204|0558|236045
界首市|东城街道|79|666|341282|0558|236500
临泉县|城关街道|225|1818|341221|0558|236400
太和县|城关镇|175|1820|341222|0558|236600
阜南县|鹿城镇|161|1698|341225|0558|236300
颍上县|慎城镇|175|1859|341226|0558|236200
宿州市|埇桥区|651|9787|341300|0557|234000
埇桥区|埇桥街道|188|2868|341302|0557|234000
砀山县|砀城镇|100|1193|341321|0557|235300
萧县|龙城镇|143|1885|341322|0557|235200
灵璧县|灵城镇|126|2054|341323|0557|234200
泗县|泗城镇|94|1787|341324|0557|234300
六安市|金安区|577|15452|341500|0564|237000
金安区|中市街道|84|1669|341502|0564|237005
裕安区|平桥乡|103|1908|341503|0564|237010
叶集区|叶集镇|17|315|341504|0564|237431
霍邱县|城关镇|170|3487|341522|0564|237400
舒城县|城关镇|100|2110|341523|0564|231300
金寨县|梅山镇|67|3919|341524|0564|237300
霍山县|衡山镇|36|2044|341525|0564|237200
亳州市|谯城区|622|8429|341600|0558|236802
谯城区|花戏楼街道|166|2226|341602|0558|236800
涡阳县|城关街道|161|2107|341621|0558|233600
蒙城县|城关街道|135|2091|341622|0558|233500
利辛县|城关镇|160|2005|341623|0558|236700
池州市|贵池区|162|8272|341700|0566|247100
贵池区|池阳街道|67|2432|341702|0566|247100
东至县|尧渡镇|55|3256|341721|0566|247200
石台县|仁里镇|11|1403|341722|0566|245100
青阳县|蓉城镇|29|1181|341723|0566|242800
宣城市|宣州区|281|12340|341800|0563|242000
宣州区|西林街道|87|2533|341802|0563|242000
宁国市|西津街道|39|2447|341881|0563|242300
郎溪县|建平镇|34|1105|341821|0563|242100
广德县|桃州镇|52|2165|341822|0563|242200
泾县|泾川镇|36|2059|341823|0563|242500
绩溪县|华阳镇|18|1126|341824|0563|245300
旌德县|旌阳镇|15|905|341825|0563|242600
福州市|鼓楼区|656|11788|350100|0591|350001
鼓楼区|东街街道|58|35|350102|0591|350001
台江区|后洲街道|33|18|350103|0591|350004
仓山区|仓前街道|48|142|350104|0591|350007
马尾区|罗星街道|17|281|350105|0591|350015
晋安区|岳峰镇|37|567|350111|0591|350011
长乐区|吴航街道|69|658|350112|0591|350200
福清市|玉屏街道|129|1518|350181|0591|350300
闽侯县|甘蔗街道|65|2136|350121|0591|350100
连江县|凤城街道|64|1168|350122|0591|350500
罗源县|凤山街道|26|1187|350123|0591|350600
闽清县|梅城镇|32|1466|350124|0591|350800
永泰县|樟城镇|37|2241|350125|0591|350700
平潭县|潭城镇|41|371|350128|0591|350400
厦门市|思明区|191|1516|350200|0592|361003
思明区|厦港街道|67|75|350203|0592|361001
海沧区|嵩屿街道|14|176|350205|0592|361026
湖里区|禾山街道|25|72|350206|0592|361006
集美区|集美街道|21|183|350211|0592|361021
同安区|祥平街道|33|658|350212|0592|361100
翔安区|新店镇|31|352|350213|0592|361101
莆田市|城厢区|330|3895|350300|0594|351100
城厢区|霞林街道|39|502|350302|0594|351100
涵江区|涵东街道|44|752|350303|0594|351111
荔城区|镇海街道|52|271|350304|0594|351100
秀屿区|笏石镇|85|519|350305|0594|351152
仙游县|鲤城街道|110|1851|350322|0594|351200
三明市|梅列区|275|23191|350400|0598|365000
梅列区|列西街道|14|353|350402|0598|365000
三元区|城关街道|14|807|350403|0598|365001
永安市|燕西街道|33|2942|350481|0598|366000
明溪县|雪峰镇|12|1708|350421|0598|365200
清流县|龙津镇|15|1825|350423|0598|365300
宁化县|翠江镇|36|2407|350424|0598|365400
大田县|均溪镇|37|2294|350425|0598|366100
尤溪县|城关镇|42|3463|350426|0598|365100
沙县|凤岗街道|26|1815|350427|0598|365500
将乐县|古镛镇|18|2246|350428|0598|353300
泰宁县|杉城镇|13|1540|350429|0598|354400
建宁县|濉城镇|15|1791|350430|0598|354500
泉州市|丰泽区|693|10864|350500|0595|362000
丰泽区|丰泽街道|22|108|350503|0595|362000
鲤城区|江南街道|25|54|350502|0595|362000
洛江区|万安街道|18|382|350504|0595|362011
泉港区|山腰街道|39|306|350505|0595|362114
石狮市|湖滨街道|32|160|350581|0595|362700
晋江市|罗山街道|107|642|350582|0595|362200
南安市|溪美街道|152|1985|350583|0595|362300
惠安县|螺城镇|97|481|350521|0595|362100
安溪县|凤城镇|112|3057|350524|0595|362400
永春县|桃城镇|57|1457|350525|0595|362600
德化县|浔中镇|32|2232|350526|0595|362500
金门县☆||nil|nil|350527|nil|nil
漳州市|龙文区|482|12608|350600|0596|363005
龙文区|步文镇|13|124|350603|0596|363005
芗城区|东铺头街道|44|265|350602|0596|363000
龙海市|石码街道|83|1115|350681|0596|363100
云霄县|云陵镇|44|1069|350622|0596|363300
漳浦县|绥安镇|87|1999|350623|0596|363200
诏安县|南诏镇|61|1247|350624|0596|363500
长泰县|武安镇|20|913|350625|0596|363900
东山县|西埔镇|21|244|350626|0596|363400
南靖县|山城镇|35|1988|350627|0596|363600
平和县|小溪镇|58|2329|350628|0596|363700
华安县|华丰镇|16|1315|350629|0596|363800
南平市|建阳区|314|26312|350700|0599|353000
建阳区|潭城街道|35|3387|350703|0599|354200
延平区|紫云街道|50|2660|350702|0599|353000
邵武市|昭阳街道|30|2851|350781|0599|354000
武夷山市|崇安街道|23|2814|350782|0599|354300
建瓯市|瓯宁街道|54|4200|350783|0599|353100
顺昌县|双溪街道|24|1985|350721|0599|353200
浦城县|南浦街道|43|3383|350722|0599|353400
光泽县|杭川镇|16|2240|350723|0599|354100
松溪县|松源街道|16|1043|350724|0599|353500
政和县|熊山街道|23|1749|350725|0599|353600
龙岩市|新罗区|298|19052|350800|0597|364000
新罗区|东城街道|49|2679|350802|0597|364000
永定区|凤城街道|49|2224|350803|0597|364100
漳平市|菁城街道|28|2976|350881|0597|364400
长汀县|汀州镇|51|3100|350821|0597|366300
上杭县|临江镇|50|2859|350823|0597|364200
武平县|平川镇|38|2638|350824|0597|364300
连城县|莲峰镇|33|2576|350825|0597|366200
宁德市|蕉城区|343|13644|350900|0593|352100
蕉城区|蕉北街道|46|1664|350902|0593|352100
福安市|城北街道|65|1880|350981|0593|355000
福鼎市|桐山街道|58|1526|350982|0593|355200
霞浦县|松城街道|54|1716|350921|0593|355100
古田县|城东街道|43|2385|350922|0593|352200
屏南县|古峰镇|19|1458|350923|0593|352300
寿宁县|鳌阳镇|27|1424|350924|0593|355500
周宁县|狮城镇|20|1047|350925|0593|355400
柘荣县|双城镇|11|544|350926|0593|355300
南昌市|东湖区|507|7402|360100|0791|330008
东湖区|公园街道|64|63|360102|0791|330006
西湖区|朝阳洲街道|44|43|360103|0791|330009
青云谱区|三家店街道|27|43|360104|0791|330001
湾里区|招贤镇|8|254|360105|0791|330004
青山湖区|京东镇|79|214|360111|0791|330029
新建区|长堎镇|71|2338|360112|0791|330100
南昌县|莲塘镇|101|1839|360121|0791|330200
安义县|龙津镇|29|656|360123|0791|330500
进贤县|民和镇|84|1952|360124|0791|331700
景德镇市|昌江区|168|5270|360200|0798|333000
昌江区|西郊街道|17|354|360202|0798|333000
珠山区|石狮埠街道|31|76|360203|0798|333000
乐平市|洎阳街道|91|1973|360281|0798|333300
浮梁县|浮梁镇|29|2867|360222|0798|333400
萍乡市|安源区|193|3802|360300|0799|337000
安源区|安源镇|46|212|360302|0799|337000
湘东区|湘东镇|41|853|360313|0799|337016
莲花县|琴亭镇|27|1062|360321|0799|337100
上栗县|上栗镇|49|712|360322|0799|337009
芦溪县|芦溪镇|30|963|360323|0799|337053
九江市|浔阳区|528|18823|360400|0792|332000
浔阳区|甘棠街道|29|50|360403|0792|332000
濂溪区|十里街道|36|548|360402|0792|332005
柴桑区|沙河街镇|33|911|360404|0792|332100
瑞昌市|湓城街道|46|1423|360481|0792|332200
共青城市|茶山街道|19|307|360482|0792|332020
庐山市|南康镇|27|596|360483|0792|332800
武宁县|新宁镇|39|3507|360423|0792|332300
修水县|义宁镇|85|4504|360424|0792|332400
永修县|涂埠镇|39|1940|360425|0792|330300
德安县|蒲亭镇|24|838|360426|0792|330400
都昌县|都昌镇|83|1988|360428|0792|332600
湖口县|双钟镇|30|669|360429|0792|332500
彭泽县|龙城镇|38|1542|360430|0792|332700
新余市|渝水区|120|3178|360500|0790|338025
渝水区|城南街道|87|1786|360502|0790|338000
分宜县|岭东街道|33|1392|360521|0790|336600
鹰潭市|月湖区|116.75|3559.95|360600|0701|335000
月湖区|江边街道|23|137|360602|0701|335000
余江区|邓埠镇|36.69|931.06|360603|0701|335200
贵溪市|花园街道|62|2480|360681|0701|335400
赣州市|章贡区|921|39379|360700|0797|341000
章贡区|解放街道|67|591|360702|0797|341000
南康区|蓉江街道|76|1732|360703|0797|341400
赣县区|梅林镇|63|2993|360704|0797|341100
瑞金市|象湖镇|68|2448|360781|0797|342500
信丰县|嘉定镇|75|2878|360722|0797|341600
大余县|南安镇|31|1368|360723|0797|341500
上犹县|东山镇|31|1544|360724|0797|341200
崇义县|横水镇|21|2197|360725|0797|341300
安远县|欣山镇|38|2375|360726|0797|342100
龙南县|龙南镇|32|1641|360727|0797|341700
定南县|历市镇|21|1316|360728|0797|341900
全南县|城厢镇|19|1521|360729|0797|341800
宁都县|梅江镇|79|4053|360730|0797|342800
于都县|贡江镇|105|2893|360731|0797|342300
兴国县|潋江镇|80|3214|360732|0797|342400
会昌县|文武坝镇|51|2722|360733|0797|342600
寻乌县|长宁镇|32|2311|360734|0797|342200
石城县|琴江镇|32|1582|360735|0797|342700
吉安市|吉州区|507|25341|360800|0796|343000
吉州区|文山街道|35|425|360802|0796|343000
青原区|河东街道|21|915|360803|0796|343009
井冈山市|红星街道|16|1297|360881|0796|343600
吉安县|敦厚镇|49|2117|360821|0796|343100
吉水县|文峰镇|53|2509|360822|0796|331600
峡江县|水边镇|18|1287|360823|0796|331409
新干县|金川镇|33|1248|360824|0796|331300
永丰县|恩江镇|45|2695|360825|0796|331500
泰和县|澄江镇|56|2660|360826|0796|343700
遂川县|泉江镇|58|3144|360827|0796|343900
万安县|芙蓉镇|31|2051|360828|0796|343800
安福县|平都镇|40|2793|360829|0796|343200
永新县|禾川镇|52|2200|360830|0796|343400
宜春市|袁州区|573|18707|360900|0795|336000
袁州区|灵泉街道|109|2631|360902|0795|336000
丰城市|河洲街道|139|2845|360981|0795|331100
樟树市|淦阳街道|60|1219|360982|0795|331200
高安市|瑞州街道|85|2439|360983|0795|330800
奉新县|冯川镇|32|1642|360921|0795|330700
万载县|康乐街道|53|1720|360922|0795|336100
上高县|敖阳街道|37|1350|360923|0795|336400
宜丰县|新昌镇|29|1935|360924|0795|336300
靖安县|双溪镇|15|1378|360925|0795|330600
铜鼓县|永宁镇|14|1548|360926|0795|336200
抚州市|临川区|418|18817|361000|0794|344000
临川区|青云街道|119|2121|361002|0794|344000
东乡区|孝岗镇|47|1262|361003|0794|331800
南城县|建昌镇|33|1698|361021|0794|344700
黎川县|日峰镇|25|1729|361022|0794|344600
南丰县|琴城镇|30|1909|361023|0794|344500
崇仁县|巴山镇|37|1520|361024|0794|344200
乐安县|鳌溪镇|37|2413|361025|0794|344300
宜黄县|凤冈镇|23|1944|361026|0794|344400
金溪县|秀谷镇|31|1358|361027|0794|344800
资溪县|鹤城镇|11|1251|361028|0794|335300
广昌县|旴江镇|25|1612|361030|0794|344900
上饶市|信州区|760|22791|361100|0793|334000
信州区|茅家岭街道|41|309|361102|0793|334000
广丰区|永丰街道|92|1378|361103|0793|334600
德兴市|银城街道|33|2082|361181|0793|334200
上饶县|旭日街道|80|2246|361121|0793|334100
玉山县|冰溪街道|62|1723|361123|0793|334700
铅山县|河口镇|47|2178|361124|0793|334500
横峰县|兴安街道|22|655|361125|0793|334300
弋阳县|弋江镇|41|1592|361126|0793|334400
余干县|玉亭镇|106|2331|361127|0793|335100
鄱阳县|鄱阳镇|159|4215|361128|0793|333100
万年县|陈营镇|41|1135|361129|0793|335500
婺源县|蚺城街道|36|2947|361130|0793|333200
济南市|市中区|769.62|10244|370100|0531|250000
市中区|杆石桥街道|63.28|281|370103|0531|250002
历下区|姚家街道|65.76|101|370102|0531|250013
槐荫区|兴福街道|42.14|152|370104|0531|250021
天桥区|无影山街道|52.06|259|370105|0531|250031
历城区|山大路街道|100.1|1301|370112|0531|250100
长清区|文昌街道|56.34|1209|370113|0531|250300
章丘区|双山街道|104.07|1719|370114|0531|250200
济阳区|济北街道|58.37|1099|370115|0531|251400
莱芜区|凤城街道|96|1740|370116|0634|271199
钢城区|艾山街道|30|506|370117|0634|271104
平阴县|榆山街道|37.42|715|370124|0531|250400
商河县|许商街道|64.08|1162|370126|0531|251600
青岛市|市南区|771|11064|370200|0532|266001
市南区|香港中路街道|55|30|370202|0532|266001
市北区|敦化路街道|87|63|370203|0532|266011
黄岛区|隐珠街道|116|2096|370211|0532|266500
崂山区|中韩街道|26|396|370212|0532|266100
李沧区|李村街道|32|99|370213|0532|266021
城阳区|城阳街道|49|532|370214|0532|266041
即墨区|通济街道|113|1780|370215|0532|266200
胶州市|三里河街道|81|1324|370281|0532|266300
平度市|东阁街道|138|3176|370283|0532|266700
莱西市|水集街道|74|1568|370285|0532|266600
淄博市|张店区|424|5964|370300|0533|255039
张店区|马尚镇|76|360|370303|0533|255022
淄川区|般阳路街道|67|960|370302|0533|255100
博山区|城东街道|45|698|370304|0533|255200
临淄区|稷下街道|61|664|370305|0533|255400
周村区|青年路街道|32|306|370306|0533|255300
桓台县|索镇街道|50|509|370321|0533|256400
高青县|田镇街道|37|831|370322|0533|256300
沂源县|历山街道|56|1636|370323|0533|256100
枣庄市|薛城区|394|4564|370400|0632|277101
薛城区|临城街道|51|508|370403|0632|277000
市中区|龙山路街道|53|374|370402|0632|277101
峄城区|坛山街道|39|635|370404|0632|277300
台儿庄区|运河街道|31|533|370405|0632|277400
山亭区|山城街道|51|1019|370406|0632|277200
滕州市|北辛街道|169|1495|370481|0632|277500
东营市|东营区|186|8617|370500|0546|257093
东营区|胜利街道|62|1187|370502|0546|257029
河口区|河口街道|22|2267|370503|0546|257200
垦利区|垦利街道|22|2331|370505|0546|257500
利津县|利津街道|30|1666|370522|0546|257400
广饶县|广饶街道|50|1166|370523|0546|257300
烟台市|莱山区|652|13654|370600|0535|264010
莱山区|黄海路街道|22|285|370613|0535|264600
芝罘区|向阳街道|68|179|370602|0535|264001
福山区|清洋街道|45|711|370611|0535|265500
牟平区|宁海街道|46|1375|370612|0535|264100
龙口市|新嘉街道|64|901|370681|0535|265700
莱阳市|城厢街道|87|1732|370682|0535|265200
莱州市|文昌路街道|86|1928|370683|0535|261400
蓬莱市|登州街道|45|1129|370684|0535|265600
招远市|罗峰街道|57|1432|370685|0535|265400
栖霞市|庄园街道|62|2016|370686|0535|265300
海阳市|东村街道|66|1909|370687|0535|265100
长岛县|南长山街道|4|57|370634|0535|265800
潍坊市|奎文区|880|16138|370700|0536|261041
奎文区|东关街道|50|163|370705|0536|261031
潍城区|于河街道|36|270|370702|0536|261021
寒亭区|寒亭街道|43|1301|370703|0536|261100
坊子区|凤凰街道|54|895|370704|0536|261200
青州市|王府街道|92|1569|370781|0536|262500
诸城市|密州街道|109|2151|370782|0536|262200
寿光市|圣城街道|105|1990|370783|0536|262700
安丘市|新安街道|95|1712|370784|0536|262100
高密市|醴泉街道|88|1527|370785|0536|261500
昌邑市|奎聚街道|58|1628|370786|0536|261300
临朐县|城关街道|88|1831|370724|0536|262600
昌乐县|宝都街道|62|1101|370725|0536|262400
济宁市|任城区|850|11191|370800|0537|272119
